"","species","zone","year","sampled","monitoring"
"11599","snowy owl","camp 2",2002,"no","systematic"
"11601","snowy owl","camp 2",2003,"no","systematic"
"11603","snowy owl","camp 2",2004,"no","systematic"
"11605","snowy owl","camp 2",2005,"no","systematic"
"11607","snowy owl","camp 2",2006,"no","systematic"
"11609","snowy owl","camp 2",2007,"no","systematic"
"11611","snowy owl","camp 2",2008,"no","systematic"
"11613","snowy owl","camp 2",2009,"no","systematic"
"11615","snowy owl","camp 2",2010,"no","systematic"
"11617","snowy owl","camp 2",2011,"no","systematic"
"11619","snowy owl","camp 2",2012,"yes","systematic"
"11621","snowy owl","camp 2",2013,"yes","systematic"
"11623","snowy owl","camp 2",2014,"yes","systematic"
"11625","snowy owl","camp 2",2015,"yes","systematic"
"11627","snowy owl","camp 2",2016,"yes","systematic"
"11629","snowy owl","camp 2",2017,"yes","systematic"
"11631","snowy owl","camp 2",2018,"yes","systematic"
"11633","snowy owl","camp 2",2019,"yes","systematic"
"11635","snowy owl","camp 2",2021,"no","systematic"
"11637","snowy owl","camp 2",2022,"yes","systematic"
"11639","snowy owl","camp 2",2023,"yes","systematic"
"11641","snowy owl","camp 3",1993,"no","systematic"
"11643","snowy owl","camp 3",1994,"no","systematic"
"11645","snowy owl","camp 3",1995,"no","systematic"
"11647","snowy owl","camp 3",1996,"no","systematic"
"11649","snowy owl","camp 3",1997,"no","systematic"
"11651","snowy owl","camp 3",1998,"no","systematic"
"11653","snowy owl","camp 3",1999,"no","systematic"
"11655","snowy owl","camp 3",2000,"no","systematic"
"11657","snowy owl","camp 3",2001,"no","systematic"
"11659","snowy owl","camp 3",2002,"no","systematic"
"11661","snowy owl","camp 3",2003,"no","systematic"
"11663","snowy owl","camp 3",2004,"no","systematic"
"11665","snowy owl","camp 3",2005,"no","systematic"
"11667","snowy owl","camp 3",2006,"no","systematic"
"11669","snowy owl","camp 3",2007,"no","systematic"
"11671","snowy owl","camp 3",2008,"no","systematic"
"11673","snowy owl","camp 3",2009,"no","systematic"
"11675","snowy owl","camp 3",2010,"no","systematic"
"11677","snowy owl","camp 3",2011,"no","systematic"
"11679","snowy owl","camp 3",2012,"yes","systematic"
"11681","snowy owl","camp 3",2013,"yes","systematic"
"11683","snowy owl","camp 3",2014,"yes","systematic"
"11685","snowy owl","camp 3",2015,"yes","systematic"
"11687","snowy owl","camp 3",2016,"yes","systematic"
"11689","snowy owl","camp 3",2017,"yes","systematic"
"11691","snowy owl","camp 3",2018,"yes","systematic"
"11693","snowy owl","camp 3",2019,"yes","systematic"
"11695","snowy owl","camp 3",2021,"no","systematic"
"11697","snowy owl","camp 3",2022,"yes","systematic"
"11699","snowy owl","camp 3",2023,"yes","systematic"
"11701","snowy owl","camp 3 plateau",1993,"no","systematic"
"11703","snowy owl","camp 3 plateau",1994,"no","systematic"
"11705","snowy owl","camp 3 plateau",1995,"no","systematic"
"11707","snowy owl","camp 3 plateau",1996,"no","systematic"
"11709","snowy owl","camp 3 plateau",1997,"no","systematic"
"11711","snowy owl","camp 3 plateau",1998,"no","systematic"
"11713","snowy owl","camp 3 plateau",1999,"no","systematic"
"11715","snowy owl","camp 3 plateau",2000,"no","systematic"
"11717","snowy owl","camp 3 plateau",2001,"no","systematic"
"11719","snowy owl","camp 3 plateau",2002,"no","systematic"
"11721","snowy owl","camp 3 plateau",2003,"no","systematic"
"11723","snowy owl","camp 3 plateau",2004,"no","systematic"
"11725","snowy owl","camp 3 plateau",2005,"no","systematic"
"11727","snowy owl","camp 3 plateau",2006,"no","systematic"
"11729","snowy owl","camp 3 plateau",2007,"no","systematic"
"11731","snowy owl","camp 3 plateau",2008,"no","systematic"
"11733","snowy owl","camp 3 plateau",2009,"no","systematic"
"11735","snowy owl","camp 3 plateau",2010,"no","systematic"
"11737","snowy owl","camp 3 plateau",2011,"no","systematic"
"11739","snowy owl","camp 3 plateau",2012,"yes","systematic"
"11741","snowy owl","camp 3 plateau",2013,"yes","systematic"
"11743","snowy owl","camp 3 plateau",2014,"yes","systematic"
"11745","snowy owl","camp 3 plateau",2015,"yes","systematic"
"11747","snowy owl","camp 3 plateau",2016,"yes","systematic"
"11749","snowy owl","camp 3 plateau",2017,"yes","systematic"
"11751","snowy owl","camp 3 plateau",2018,"yes","systematic"
"11753","snowy owl","camp 3 plateau",2019,"yes","systematic"
"11755","snowy owl","camp 3 plateau",2021,"no","systematic"
"11757","snowy owl","camp 3 plateau",2022,"yes","systematic"
"11759","snowy owl","camp 3 plateau",2023,"yes","systematic"
"11761","snowy owl","dufour",1993,"no","systematic"
"11763","snowy owl","dufour",1994,"no","systematic"
"11765","snowy owl","dufour",1995,"no","systematic"
"11767","snowy owl","dufour",1996,"no","systematic"
"11769","snowy owl","dufour",1997,"no","systematic"
"11771","snowy owl","dufour",1998,"no","systematic"
"11773","snowy owl","dufour",1999,"no","systematic"
"11775","snowy owl","dufour",2000,"no","systematic"
"11777","snowy owl","dufour",2001,"no","systematic"
"11779","snowy owl","dufour",2002,"no","systematic"
"11781","snowy owl","dufour",2003,"no","systematic"
"11783","snowy owl","dufour",2004,"no","systematic"
"11785","snowy owl","dufour",2005,"no","systematic"
"11787","snowy owl","dufour",2006,"no","systematic"
"11789","snowy owl","dufour",2007,"no","systematic"
"11791","snowy owl","dufour",2008,"no","systematic"
"11793","snowy owl","dufour",2009,"no","systematic"
"11795","snowy owl","dufour",2010,"no","systematic"
"11797","snowy owl","dufour",2011,"no","systematic"
"11799","snowy owl","dufour",2012,"yes","systematic"
"11801","snowy owl","dufour",2013,"yes","systematic"
"11803","snowy owl","dufour",2014,"yes","systematic"
"11805","snowy owl","dufour",2015,"yes","systematic"
"11807","snowy owl","dufour",2016,"yes","systematic"
"11809","snowy owl","dufour",2017,"yes","systematic"
"11811","snowy owl","dufour",2018,"yes","systematic"
"11813","snowy owl","dufour",2019,"yes","systematic"
"11815","snowy owl","dufour",2021,"no","systematic"
"11817","snowy owl","dufour",2022,"yes","systematic"
"11819","snowy owl","dufour",2023,"yes","systematic"
"11821","snowy owl","goose point",1993,"no","systematic"
"11823","snowy owl","goose point",1994,"no","systematic"
"11825","snowy owl","goose point",1995,"no","systematic"
"11827","snowy owl","goose point",1996,"no","systematic"
"11829","snowy owl","goose point",1997,"no","systematic"
"11831","snowy owl","goose point",1998,"no","systematic"
"11833","snowy owl","goose point",1999,"no","systematic"
"11835","snowy owl","goose point",2000,"no","systematic"
"11837","snowy owl","goose point",2001,"no","systematic"
"11839","snowy owl","goose point",2002,"no","systematic"
"11841","snowy owl","goose point",2003,"no","systematic"
"11843","snowy owl","goose point",2004,"no","systematic"
"11845","snowy owl","goose point",2005,"no","systematic"
"11847","snowy owl","goose point",2006,"no","systematic"
"11849","snowy owl","goose point",2007,"no","systematic"
"11851","snowy owl","goose point",2008,"no","systematic"
"11853","snowy owl","goose point",2009,"no","systematic"
"11855","snowy owl","goose point",2010,"no","systematic"
"11857","snowy owl","goose point",2011,"no","systematic"
"11859","snowy owl","goose point",2012,"yes","systematic"
"11861","snowy owl","goose point",2013,"yes","systematic"
"11863","snowy owl","goose point",2014,"yes","systematic"
"11865","snowy owl","goose point",2015,"yes","systematic"
"11867","snowy owl","goose point",2016,"yes","systematic"
"11869","snowy owl","goose point",2017,"yes","systematic"
"11871","snowy owl","goose point",2018,"yes","systematic"
"11873","snowy owl","goose point",2019,"yes","systematic"
"11875","snowy owl","goose point",2021,"no","systematic"
"11877","snowy owl","goose point",2022,"yes","systematic"
"11879","snowy owl","goose point",2023,"yes","systematic"
"11881","snowy owl","malaview",1993,"no","systematic"
"11883","snowy owl","malaview",1994,"no","systematic"
"11885","snowy owl","malaview",1995,"no","systematic"
"11887","snowy owl","malaview",1996,"no","systematic"
"11889","snowy owl","malaview",1997,"no","systematic"
"11891","snowy owl","malaview",1998,"no","systematic"
"11893","snowy owl","malaview",1999,"no","systematic"
"11895","snowy owl","malaview",2000,"no","systematic"
"11897","snowy owl","malaview",2001,"no","systematic"
"11899","snowy owl","malaview",2002,"no","systematic"
"11901","snowy owl","malaview",2003,"no","systematic"
"11903","snowy owl","malaview",2004,"no","systematic"
"11905","snowy owl","malaview",2005,"no","systematic"
"11907","snowy owl","malaview",2006,"no","systematic"
"11909","snowy owl","malaview",2007,"no","systematic"
"11911","snowy owl","malaview",2008,"no","systematic"
"11913","snowy owl","malaview",2009,"no","systematic"
"11915","snowy owl","malaview",2010,"no","systematic"
"11917","snowy owl","malaview",2011,"no","systematic"
"11919","snowy owl","malaview",2012,"yes","systematic"
"11921","snowy owl","malaview",2013,"yes","systematic"
"11923","snowy owl","malaview",2014,"yes","systematic"
"11925","snowy owl","malaview",2015,"yes","systematic"
"11927","snowy owl","malaview",2016,"yes","systematic"
"11929","snowy owl","malaview",2017,"yes","systematic"
"11931","snowy owl","malaview",2018,"yes","systematic"
"11933","snowy owl","malaview",2019,"yes","systematic"
"11935","snowy owl","malaview",2021,"no","systematic"
"11937","snowy owl","malaview",2022,"yes","systematic"
"11939","snowy owl","malaview",2023,"yes","systematic"
"11941","snowy owl","qarlikturvik valley",1993,"no","systematic"
"11943","snowy owl","qarlikturvik valley",1994,"no","systematic"
"11945","snowy owl","qarlikturvik valley",1995,"no","systematic"
"11947","snowy owl","qarlikturvik valley",1996,"no","systematic"
"11949","snowy owl","qarlikturvik valley",1997,"no","systematic"
"11951","snowy owl","qarlikturvik valley",1998,"no","systematic"
"11953","snowy owl","qarlikturvik valley",1999,"no","systematic"
"11955","snowy owl","qarlikturvik valley",2000,"no","systematic"
"11957","snowy owl","qarlikturvik valley",2001,"no","systematic"
"11959","snowy owl","qarlikturvik valley",2002,"no","systematic"
"11961","snowy owl","qarlikturvik valley",2003,"no","systematic"
"11963","snowy owl","qarlikturvik valley",2004,"no","systematic"
"11965","snowy owl","qarlikturvik valley",2005,"no","systematic"
"11967","snowy owl","qarlikturvik valley",2006,"no","systematic"
"11969","snowy owl","qarlikturvik valley",2007,"no","systematic"
"11971","snowy owl","qarlikturvik valley",2008,"no","systematic"
"11973","snowy owl","qarlikturvik valley",2009,"no","systematic"
"11975","snowy owl","qarlikturvik valley",2010,"no","systematic"
"11977","snowy owl","qarlikturvik valley",2011,"no","systematic"
"11979","snowy owl","qarlikturvik valley",2012,"yes","systematic"
"11981","snowy owl","qarlikturvik valley",2013,"yes","systematic"
"11983","snowy owl","qarlikturvik valley",2014,"yes","systematic"
"11985","snowy owl","qarlikturvik valley",2015,"yes","systematic"
"11987","snowy owl","qarlikturvik valley",2016,"yes","systematic"
"11989","snowy owl","qarlikturvik valley",2017,"yes","systematic"
"11991","snowy owl","qarlikturvik valley",2018,"yes","systematic"
"11993","snowy owl","qarlikturvik valley",2019,"yes","systematic"
"11995","snowy owl","qarlikturvik valley",2021,"no","systematic"
"11997","snowy owl","qarlikturvik valley",2022,"yes","systematic"
"11999","snowy owl","qarlikturvik valley",2023,"yes","systematic"
"12001","snowy owl","south plateau",1993,"no","systematic"
"12003","snowy owl","south plateau",1994,"no","systematic"
"12005","snowy owl","south plateau",1995,"no","systematic"
"12007","snowy owl","south plateau",1996,"no","systematic"
"12009","snowy owl","south plateau",1997,"no","systematic"
"12011","snowy owl","south plateau",1998,"no","systematic"
"12013","snowy owl","south plateau",1999,"no","systematic"
"12015","snowy owl","south plateau",2000,"no","systematic"
"12017","snowy owl","south plateau",2001,"no","systematic"
"12019","snowy owl","south plateau",2002,"no","systematic"
"12021","snowy owl","south plateau",2003,"no","systematic"
"12023","snowy owl","south plateau",2004,"no","systematic"
"12025","snowy owl","south plateau",2005,"no","systematic"
"12027","snowy owl","south plateau",2006,"no","systematic"
"12029","snowy owl","south plateau",2007,"no","systematic"
"12031","snowy owl","south plateau",2008,"no","systematic"
"12033","snowy owl","south plateau",2009,"no","systematic"
"12035","snowy owl","south plateau",2010,"no","systematic"
"12037","snowy owl","south plateau",2011,"no","systematic"
"12039","snowy owl","south plateau",2012,"yes","systematic"
"12041","snowy owl","south plateau",2013,"yes","systematic"
"12043","snowy owl","south plateau",2014,"yes","systematic"
"12045","snowy owl","south plateau",2015,"yes","systematic"
"12047","snowy owl","south plateau",2016,"yes","systematic"
"12049","snowy owl","south plateau",2017,"yes","systematic"
"12051","snowy owl","south plateau",2018,"yes","systematic"
"12053","snowy owl","south plateau",2019,"yes","systematic"
"12055","snowy owl","south plateau",2021,"no","systematic"
"12057","snowy owl","south plateau",2022,"yes","systematic"
"12059","snowy owl","south plateau",2023,"yes","systematic"
"12061","snowy owl","study area",1993,"no","systematic"
"12063","snowy owl","study area",1994,"no","systematic"
"12065","snowy owl","study area",1995,"no","systematic"
"12067","snowy owl","study area",1996,"no","systematic"
"12069","snowy owl","study area",1997,"no","systematic"
"12071","snowy owl","study area",1998,"no","systematic"
"12073","snowy owl","study area",1999,"no","systematic"
"12075","snowy owl","study area",2000,"no","systematic"
"12077","snowy owl","study area",2001,"no","systematic"
"12079","snowy owl","study area",2002,"no","systematic"
"12081","snowy owl","study area",2003,"no","systematic"
"12083","snowy owl","study area",2004,"no","systematic"
"12085","snowy owl","study area",2005,"no","systematic"
"12087","snowy owl","study area",2006,"no","systematic"
"12089","snowy owl","study area",2007,"no","systematic"
"12091","snowy owl","study area",2008,"no","systematic"
"12093","snowy owl","study area",2009,"no","systematic"
"12095","snowy owl","study area",2010,"no","systematic"
"12097","snowy owl","study area",2011,"no","systematic"
"12099","snowy owl","study area",2012,"yes","systematic"
"12101","snowy owl","study area",2013,"yes","systematic"
"12103","snowy owl","study area",2014,"yes","systematic"
"12105","snowy owl","study area",2015,"yes","systematic"
"12107","snowy owl","study area",2016,"yes","systematic"
"12109","snowy owl","study area",2017,"yes","systematic"
"12111","snowy owl","study area",2018,"yes","systematic"
"12113","snowy owl","study area",2019,"yes","systematic"
"12115","snowy owl","study area",2021,"no","systematic"
"12117","snowy owl","study area",2022,"yes","systematic"
"12119","snowy owl","study area",2023,"yes","systematic"
"12121","snowy owl","trapping grids",1993,"no","systematic"
"12123","snowy owl","trapping grids",1994,"no","systematic"
