"species","zone","year","sampled","monitoring"
"rock ptarmigan","qarlikturvik valley",2018,"no","opportunistic"
"rock ptarmigan","qarlikturvik valley",2019,"no","opportunistic"
"rock ptarmigan","qarlikturvik valley",2021,"no","opportunistic"
"rock ptarmigan","qarlikturvik valley",2022,"no","opportunistic"
"rock ptarmigan","qarlikturvik valley",2023,"no","opportunistic"
"rock ptarmigan","south plateau",1993,"no","opportunistic"
"rock ptarmigan","south plateau",1994,"no","opportunistic"
"rock ptarmigan","south plateau",1995,"no","opportunistic"
"rock ptarmigan","south plateau",1996,"no","opportunistic"
"rock ptarmigan","south plateau",1997,"no","opportunistic"
"rock ptarmigan","south plateau",1998,"no","opportunistic"
"rock ptarmigan","south plateau",1999,"no","opportunistic"
"rock ptarmigan","south plateau",2000,"no","opportunistic"
"rock ptarmigan","south plateau",2001,"no","opportunistic"
"rock ptarmigan","south plateau",2002,"no","opportunistic"
"rock ptarmigan","south plateau",2003,"no","opportunistic"
"rock ptarmigan","south plateau",2004,"no","opportunistic"
"rock ptarmigan","south plateau",2005,"no","opportunistic"
"rock ptarmigan","south plateau",2006,"no","opportunistic"
"rock ptarmigan","south plateau",2007,"no","opportunistic"
"rock ptarmigan","south plateau",2008,"no","opportunistic"
"rock ptarmigan","south plateau",2009,"no","opportunistic"
"rock ptarmigan","south plateau",2010,"no","opportunistic"
"rock ptarmigan","south plateau",2011,"no","opportunistic"
"rock ptarmigan","south plateau",2012,"no","opportunistic"
"rock ptarmigan","south plateau",2013,"no","opportunistic"
"rock ptarmigan","south plateau",2014,"no","opportunistic"
"rock ptarmigan","south plateau",2015,"no","opportunistic"
"rock ptarmigan","south plateau",2016,"no","opportunistic"
"rock ptarmigan","south plateau",2017,"no","opportunistic"
"rock ptarmigan","south plateau",2018,"no","opportunistic"
"rock ptarmigan","south plateau",2019,"no","opportunistic"
"rock ptarmigan","south plateau",2021,"no","opportunistic"
"rock ptarmigan","south plateau",2022,"no","opportunistic"
"rock ptarmigan","south plateau",2023,"no","opportunistic"
"rock ptarmigan","study area",1993,"no","opportunistic"
"rock ptarmigan","study area",1994,"no","opportunistic"
"rock ptarmigan","study area",1995,"no","opportunistic"
"rock ptarmigan","study area",1996,"no","opportunistic"
"rock ptarmigan","study area",1997,"no","opportunistic"
"rock ptarmigan","study area",1998,"no","opportunistic"
"rock ptarmigan","study area",1999,"no","opportunistic"
"rock ptarmigan","study area",2000,"no","opportunistic"
"rock ptarmigan","study area",2001,"no","opportunistic"
"rock ptarmigan","study area",2002,"no","opportunistic"
"rock ptarmigan","study area",2003,"no","opportunistic"
"rock ptarmigan","study area",2004,"no","opportunistic"
"rock ptarmigan","study area",2005,"no","opportunistic"
"rock ptarmigan","study area",2006,"no","opportunistic"
"rock ptarmigan","study area",2007,"no","opportunistic"
"rock ptarmigan","study area",2008,"no","opportunistic"
"rock ptarmigan","study area",2009,"no","opportunistic"
"rock ptarmigan","study area",2010,"no","opportunistic"
"rock ptarmigan","study area",2011,"no","opportunistic"
"rock ptarmigan","study area",2012,"no","opportunistic"
"rock ptarmigan","study area",2013,"no","opportunistic"
"rock ptarmigan","study area",2014,"no","opportunistic"
"rock ptarmigan","study area",2015,"no","opportunistic"
"rock ptarmigan","study area",2016,"no","opportunistic"
"rock ptarmigan","study area",2017,"no","opportunistic"
"rock ptarmigan","study area",2018,"no","opportunistic"
"rock ptarmigan","study area",2019,"no","opportunistic"
"rock ptarmigan","study area",2021,"no","opportunistic"
"rock ptarmigan","study area",2022,"no","opportunistic"
"rock ptarmigan","study area",2023,"no","opportunistic"
"rock ptarmigan","trapping grids",1993,"no","opportunistic"
"rock ptarmigan","trapping grids",1994,"no","opportunistic"
"rock ptarmigan","trapping grids",1995,"no","opportunistic"
"rock ptarmigan","trapping grids",1996,"no","opportunistic"
"rock ptarmigan","trapping grids",1997,"no","opportunistic"
"rock ptarmigan","trapping grids",1998,"no","opportunistic"
"rock ptarmigan","trapping grids",1999,"no","opportunistic"
"rock ptarmigan","trapping grids",2000,"no","opportunistic"
"rock ptarmigan","trapping grids",2001,"no","opportunistic"
"rock ptarmigan","trapping grids",2002,"no","opportunistic"
"rock ptarmigan","trapping grids",2003,"no","opportunistic"
"rock ptarmigan","trapping grids",2004,"no","opportunistic"
"rock ptarmigan","trapping grids",2005,"no","opportunistic"
"rock ptarmigan","trapping grids",2006,"no","opportunistic"
"rock ptarmigan","trapping grids",2007,"no","opportunistic"
"rock ptarmigan","trapping grids",2008,"no","opportunistic"
"rock ptarmigan","trapping grids",2009,"no","opportunistic"
"rock ptarmigan","trapping grids",2010,"no","opportunistic"
"rock ptarmigan","trapping grids",2011,"no","opportunistic"
"rock ptarmigan","trapping grids",2012,"no","opportunistic"
"rock ptarmigan","trapping grids",2013,"no","opportunistic"
"rock ptarmigan","trapping grids",2014,"no","opportunistic"
"rock ptarmigan","trapping grids",2015,"no","opportunistic"
"rock ptarmigan","trapping grids",2016,"no","opportunistic"
"rock ptarmigan","trapping grids",2017,"no","opportunistic"
"rock ptarmigan","trapping grids",2018,"no","opportunistic"
"rock ptarmigan","trapping grids",2019,"no","opportunistic"
"rock ptarmigan","trapping grids",2021,"no","opportunistic"
"rock ptarmigan","trapping grids",2022,"no","opportunistic"
"rock ptarmigan","trapping grids",2023,"no","opportunistic"
"rough legged hawk","2x1km plot",1993,"no","systematic"
"rough legged hawk","2x1km plot",1994,"no","systematic"
"rough legged hawk","2x1km plot",1995,"no","systematic"
"rough legged hawk","2x1km plot",1996,"no","systematic"
"rough legged hawk","2x1km plot",1997,"no","systematic"
"rough legged hawk","2x1km plot",1998,"no","systematic"
"rough legged hawk","2x1km plot",1999,"no","systematic"
"rough legged hawk","2x1km plot",2000,"no","systematic"
"rough legged hawk","2x1km plot",2001,"no","systematic"
"rough legged hawk","2x1km plot",2002,"no","systematic"
"rough legged hawk","2x1km plot",2003,"no","systematic"
"rough legged hawk","2x1km plot",2004,"no","systematic"
"rough legged hawk","2x1km plot",2005,"no","systematic"
"rough legged hawk","2x1km plot",2006,"no","systematic"
"rough legged hawk","2x1km plot",2007,"no","systematic"
"rough legged hawk","2x1km plot",2008,"no","systematic"
"rough legged hawk","2x1km plot",2009,"no","systematic"
"rough legged hawk","2x1km plot",2010,"no","systematic"
"rough legged hawk","2x1km plot",2011,"no","systematic"
"rough legged hawk","2x1km plot",2012,"no","systematic"
"rough legged hawk","2x1km plot",2013,"yes","systematic"
"rough legged hawk","2x1km plot",2014,"yes","systematic"
"rough legged hawk","2x1km plot",2015,"yes","systematic"
"rough legged hawk","2x1km plot",2016,"yes","systematic"
"rough legged hawk","2x1km plot",2017,"yes","systematic"
"rough legged hawk","2x1km plot",2018,"yes","systematic"
"rough legged hawk","2x1km plot",2019,"yes","systematic"
"rough legged hawk","2x1km plot",2021,"no","systematic"
"rough legged hawk","2x1km plot",2022,"yes","systematic"
"rough legged hawk","2x1km plot",2023,"no","systematic"
"rough legged hawk","4x2km plot",1993,"no","systematic"
"rough legged hawk","4x2km plot",1994,"no","systematic"
"rough legged hawk","4x2km plot",1995,"no","systematic"
"rough legged hawk","4x2km plot",1996,"no","systematic"
"rough legged hawk","4x2km plot",1997,"no","systematic"
"rough legged hawk","4x2km plot",1998,"no","systematic"
"rough legged hawk","4x2km plot",1999,"no","systematic"
"rough legged hawk","4x2km plot",2000,"no","systematic"
"rough legged hawk","4x2km plot",2001,"no","systematic"
"rough legged hawk","4x2km plot",2002,"no","systematic"
"rough legged hawk","4x2km plot",2003,"no","systematic"
"rough legged hawk","4x2km plot",2004,"no","systematic"
"rough legged hawk","4x2km plot",2005,"no","systematic"
"rough legged hawk","4x2km plot",2006,"no","systematic"
"rough legged hawk","4x2km plot",2007,"no","systematic"
"rough legged hawk","4x2km plot",2008,"no","systematic"
"rough legged hawk","4x2km plot",2009,"no","systematic"
"rough legged hawk","4x2km plot",2010,"no","systematic"
"rough legged hawk","4x2km plot",2011,"no","systematic"
"rough legged hawk","4x2km plot",2012,"no","systematic"
"rough legged hawk","4x2km plot",2013,"yes","systematic"
"rough legged hawk","4x2km plot",2014,"yes","systematic"
"rough legged hawk","4x2km plot",2015,"yes","systematic"
"rough legged hawk","4x2km plot",2016,"yes","systematic"
"rough legged hawk","4x2km plot",2017,"yes","systematic"
"rough legged hawk","4x2km plot",2018,"yes","systematic"
"rough legged hawk","4x2km plot",2019,"yes","systematic"
"rough legged hawk","4x2km plot",2021,"no","systematic"
"rough legged hawk","4x2km plot",2022,"yes","systematic"
"rough legged hawk","4x2km plot",2023,"no","systematic"
"rough legged hawk","black plateau",1993,"no","systematic"
"rough legged hawk","black plateau",1994,"no","systematic"
"rough legged hawk","black plateau",1995,"no","systematic"
"rough legged hawk","black plateau",1996,"no","systematic"
"rough legged hawk","black plateau",1997,"no","systematic"
"rough legged hawk","black plateau",1998,"no","systematic"
"rough legged hawk","black plateau",1999,"no","systematic"
"rough legged hawk","black plateau",2000,"no","systematic"
"rough legged hawk","black plateau",2001,"no","systematic"
"rough legged hawk","black plateau",2002,"no","systematic"
"rough legged hawk","black plateau",2003,"no","systematic"
"rough legged hawk","black plateau",2004,"no","systematic"
"rough legged hawk","black plateau",2005,"no","systematic"
"rough legged hawk","black plateau",2006,"no","systematic"
"rough legged hawk","black plateau",2007,"no","systematic"
"rough legged hawk","black plateau",2008,"no","systematic"
"rough legged hawk","black plateau",2009,"no","systematic"
"rough legged hawk","black plateau",2010,"no","systematic"
"rough legged hawk","black plateau",2011,"no","systematic"
"rough legged hawk","black plateau",2012,"no","systematic"
"rough legged hawk","black plateau",2013,"yes","systematic"
"rough legged hawk","black plateau",2014,"yes","systematic"
"rough legged hawk","black plateau",2015,"yes","systematic"
"rough legged hawk","black plateau",2016,"yes","systematic"
"rough legged hawk","black plateau",2017,"yes","systematic"
"rough legged hawk","black plateau",2018,"yes","systematic"
"rough legged hawk","black plateau",2019,"yes","systematic"
"rough legged hawk","black plateau",2021,"no","systematic"
"rough legged hawk","black plateau",2022,"yes","systematic"
"rough legged hawk","black plateau",2023,"no","systematic"
"rough legged hawk","camp 1",1993,"no","systematic"
"rough legged hawk","camp 1",1994,"no","systematic"
"rough legged hawk","camp 1",1995,"no","systematic"
"rough legged hawk","camp 1",1996,"no","systematic"
"rough legged hawk","camp 1",1997,"no","systematic"
"rough legged hawk","camp 1",1998,"no","systematic"
"rough legged hawk","camp 1",1999,"no","systematic"
"rough legged hawk","camp 1",2000,"no","systematic"
"rough legged hawk","camp 1",2001,"no","systematic"
"rough legged hawk","camp 1",2002,"no","systematic"
"rough legged hawk","camp 1",2003,"no","systematic"
"rough legged hawk","camp 1",2004,"no","systematic"
"rough legged hawk","camp 1",2005,"no","systematic"
"rough legged hawk","camp 1",2006,"no","systematic"
"rough legged hawk","camp 1",2007,"no","systematic"
"rough legged hawk","camp 1",2008,"no","systematic"
"rough legged hawk","camp 1",2009,"no","systematic"
"rough legged hawk","camp 1",2010,"no","systematic"
"rough legged hawk","camp 1",2011,"no","systematic"
"rough legged hawk","camp 1",2012,"no","systematic"
"rough legged hawk","camp 1",2013,"yes","systematic"
"rough legged hawk","camp 1",2014,"yes","systematic"
"rough legged hawk","camp 1",2015,"yes","systematic"
"rough legged hawk","camp 1",2016,"yes","systematic"
"rough legged hawk","camp 1",2017,"yes","systematic"
"rough legged hawk","camp 1",2018,"yes","systematic"
"rough legged hawk","camp 1",2019,"yes","systematic"
"rough legged hawk","camp 1",2021,"no","systematic"
"rough legged hawk","camp 1",2022,"yes","systematic"
"rough legged hawk","camp 1",2023,"no","systematic"
"rough legged hawk","camp 2",1993,"no","systematic"
"rough legged hawk","camp 2",1994,"no","systematic"
"rough legged hawk","camp 2",1995,"no","systematic"
"rough legged hawk","camp 2",1996,"no","systematic"
"rough legged hawk","camp 2",1997,"no","systematic"
"rough legged hawk","camp 2",1998,"no","systematic"
"rough legged hawk","camp 2",1999,"no","systematic"
"rough legged hawk","camp 2",2000,"no","systematic"
"rough legged hawk","camp 2",2001,"no","systematic"
"rough legged hawk","camp 2",2002,"no","systematic"
"rough legged hawk","camp 2",2003,"no","systematic"
"rough legged hawk","camp 2",2004,"no","systematic"
"rough legged hawk","camp 2",2005,"no","systematic"
"rough legged hawk","camp 2",2006,"no","systematic"
"rough legged hawk","camp 2",2007,"no","systematic"
"rough legged hawk","camp 2",2008,"no","systematic"
"rough legged hawk","camp 2",2009,"no","systematic"
"rough legged hawk","camp 2",2010,"no","systematic"
"rough legged hawk","camp 2",2011,"no","systematic"
"rough legged hawk","camp 2",2012,"no","systematic"
"rough legged hawk","camp 2",2013,"yes","systematic"
"rough legged hawk","camp 2",2014,"yes","systematic"
"rough legged hawk","camp 2",2015,"yes","systematic"
"rough legged hawk","camp 2",2016,"yes","systematic"
"rough legged hawk","camp 2",2017,"yes","systematic"
"rough legged hawk","camp 2",2018,"yes","systematic"
"rough legged hawk","camp 2",2019,"yes","systematic"
"rough legged hawk","camp 2",2021,"no","systematic"
"rough legged hawk","camp 2",2022,"yes","systematic"
"rough legged hawk","camp 2",2023,"no","systematic"
"rough legged hawk","camp 3",1993,"no","systematic"
"rough legged hawk","camp 3",1994,"no","systematic"
"rough legged hawk","camp 3",1995,"no","systematic"
"rough legged hawk","camp 3",1996,"no","systematic"
"rough legged hawk","camp 3",1997,"no","systematic"
"rough legged hawk","camp 3",1998,"no","systematic"
"rough legged hawk","camp 3",1999,"no","systematic"
"rough legged hawk","camp 3",2000,"no","systematic"
"rough legged hawk","camp 3",2001,"no","systematic"
"rough legged hawk","camp 3",2002,"no","systematic"
"rough legged hawk","camp 3",2003,"no","systematic"
"rough legged hawk","camp 3",2004,"no","systematic"
"rough legged hawk","camp 3",2005,"no","systematic"
"rough legged hawk","camp 3",2006,"no","systematic"
"rough legged hawk","camp 3",2007,"no","systematic"
"rough legged hawk","camp 3",2008,"no","systematic"
"rough legged hawk","camp 3",2009,"no","systematic"
"rough legged hawk","camp 3",2010,"no","systematic"
"rough legged hawk","camp 3",2011,"no","systematic"
"rough legged hawk","camp 3",2012,"no","systematic"
"rough legged hawk","camp 3",2013,"yes","systematic"
"rough legged hawk","camp 3",2014,"yes","systematic"
"rough legged hawk","camp 3",2015,"yes","systematic"
"rough legged hawk","camp 3",2016,"yes","systematic"
"rough legged hawk","camp 3",2017,"yes","systematic"
"rough legged hawk","camp 3",2018,"yes","systematic"
"rough legged hawk","camp 3",2019,"yes","systematic"
"rough legged hawk","camp 3",2021,"no","systematic"
"rough legged hawk","camp 3",2022,"yes","systematic"
"rough legged hawk","camp 3",2023,"no","systematic"
"rough legged hawk","camp 3 plateau",1993,"no","systematic"
"rough legged hawk","camp 3 plateau",1994,"no","systematic"
